pt,family,spp,spp_id,dist,counts,elev
448,Malaconotidae,Laniarius poensis,21,4,1,2661
448,Phylloscopidae,Phylloscopus laetus,52,1,3,2661
448,Columbidae,Streptopelia semitorquata,9,3,1,2661
449,Locustellidae,Bradypterus cinnamomeus,47,1,2,2670
449,Cisticolidae,Cisticola chubbi,50,4,2,2670
449,Muscicapidae,Cossypha archeri,60,2,2,2670
449,Cisticolidae,Oreolais ruwenzori,51,4,1,2670
449,Phylloscopidae,Phylloscopus laetus,52,3,1,2670
449,Columbidae,Streptopelia semitorquata,9,2,5,2670
449,Zosteropidae,Zosterops senegalensis,63,1,2,2670
450,Locustellidae,Bradypterus cinnamomeus,47,2,1,2649
450,Locustellidae,Bradypterus cinnamomeus,47,3,2,2649
450,Cisticolidae,Cisticola chubbi,50,4,2,2649
450,Muscicapidae,Cossypha archeri,60,2,4,2649
450,Malaconotidae,Laniarius poensis,21,5,2,2649
450,Cisticolidae,Oreolais ruwenzori,51,5,1,2649
450,Columbidae,Streptopelia semitorquata,9,3,1,2649
451,Cisticolidae,Apalis porphyrolaema,46,3,1,2637
451,Locustellidae,Bradypterus cinnamomeus,47,4,1,2637
451,Cisticolidae,Cisticola chubbi,50,4,2,2637
451,Muscicapidae,Cossypha archeri,60,3,2,2637
451,Malaconotidae,Laniarius poensis,21,5,1,2637
451,Cisticolidae,Oreolais ruwenzori,51,4,1,2637
452,Locustellidae,Bradypterus cinnamomeus,47,3,1,2657
452,Acrocephalidae,Iduna similis,49,3,1,2657
452,Nectariniidae,Nectarinia johnstoni,36,3,1,2657
452,Phylloscopidae,Phylloscopus laetus,52,2,1,2657
452,Muscicapidae,Pogonocichla stellata,61,3,1,2657
452,Zosteropidae,Zosterops senegalensis,63,1,2,2657
453,Platysteiridae,Batis diops,24,3,2,2669
453,Locustellidae,Bradypterus cinnamomeus,47,3,2,2669
453,Acrocephalidae,Iduna similis,49,4,1,2669
453,Cisticolidae,Cisticola chubbi,50,4,2,2669
453,Muscicapidae,Cossypha archeri,60,3,2,2669
453,Malaconotidae,Laniarius poensis,21,5,1,2669
453,Cisticolidae,Oreolais ruwenzori,51,4,1,2669
453,Columbidae,Streptopelia semitorquata,9,4,1,2669
454,Cisticolidae,Apalis porphyrolaema,46,4,1,2633
454,Cisticolidae,Cisticola chubbi,50,1,2,2633
454,Columbidae,Columba arquatrix,7,1,1,2633
454,Muscicapidae,Cossypha archeri,60,3,2,2633
454,Estrildidae,Estrilda kandti,14,1,2,2633
454,Malaconotidae,Laniarius poensis,21,3,1,2633
454,Muscicapidae,Melaenornis fisheri,26,2,1,2633
454,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2633
454,Fringillidae,Crithagra gularis,16,3,1,2633
455,Cisticolidae,Apalis personata,45,3,1,2626
455,Cisticolidae,Apalis porphyrolaema,46,2,1,2626
455,Pycnonotidae,Andropadus nigriceps,43,3,1,2626
455,Locustellidae,Bradypterus cinnamomeus,47,4,1,2626
455,Acrocephalidae,Iduna similis,49,4,1,2626
455,Columbidae,Columba arquatrix,7,4,6,2626
455,Muscicapidae,Cossypha archeri,60,3,2,2626
455,Cisticolidae,Oreolais ruwenzori,51,4,1,2626
455,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2626
456,Pycnonotidae,Andropadus nigriceps,43,3,1,2619
456,Acrocephalidae,Iduna natalensis,48,1,1,2619
456,Acrocephalidae,Iduna similis,49,2,1,2619
456,Muscicapidae,Cossypha archeri,60,2,3,2619
456,Cisticolidae,Oreolais ruwenzori,51,4,1,2619
457,Locustellidae,Bradypterus cinnamomeus,47,4,1,2600
457,Acrocephalidae,Iduna similis,49,2,1,2600
457,Malaconotidae,Laniarius poensis,21,3,1,2600
457,Muscicapidae,Pogonocichla stellata,61,2,1,2600
457,Musophagidae,Ruwenzorornis johnstoni,29,4,1,2600
458,Locustellidae,Bradypterus cinnamomeus,47,3,1,2660
458,Muscicapidae,Cossypha archeri,60,2,3,2660
458,Estrildidae,Estrilda kandti,14,1,10,2660
458,Pellorneidae,Illadopsis pyrrhoptera,56,4,1,2660
458,Malaconotidae,Laniarius poensis,21,5,1,2660
458,Phylloscopidae,Phylloscopus laetus,52,3,2,2660
458,Muscicapidae,Pogonocichla stellata,61,2,1,2660
459,Cisticolidae,Apalis porphyrolaema,46,3,1,2661
459,Platysteiridae,Batis diops,24,2,1,2661
459,Locustellidae,Bradypterus cinnamomeus,47,2,1,2661
459,Cisticolidae,Cisticola chubbi,50,3,2,2661
459,Malaconotidae,Dryoscopus gambensis,18,3,1,2661
459,Estrildidae,Estrilda kandti,14,1,30,2661
459,Malaconotidae,Laniarius poensis,21,1,2,2661
459,Phylloscopidae,Phylloscopus laetus,52,3,1,2661
459,Muscicapidae,Pogonocichla stellata,61,1,2,2661
459,Pycnonotidae,Pycnonotus barbatus,44,2,1,2661
459,Fringillidae,Crithagra gularis,16,2,1,2661
459,Zosteropidae,Zosterops senegalensis,63,2,2,2661
460,Pycnonotidae,Eurillas latirostris,42,3,2,2432
460,Nectariniidae,Cinnyris stuhlmanni,32,1,1,2432
460,Columbidae,Columba arquatrix,7,4,1,2432
460,Malaconotidae,Laniarius aethiopicus,19,3,1,2432
460,Nectariniidae,Nectarinia johnstoni,36,1,1,2432
460,Pycnonotidae,Pycnonotus barbatus,44,1,1,2432
460,Fringillidae,Crithagra gularis,16,3,1,2432
460,Columbidae,Streptopelia semitorquata,9,5,4,2432
460,Musophagidae,Ruwenzorornis johnstoni,29,5,1,2432
461,Pycnonotidae,Eurillas latirostris,42,3,2,2511
461,Pycnonotidae,Andropadus nigriceps,43,2,1,2511
461,Nectariniidae,Cinnyris regius,31,2,1,2511
461,Muscicapidae,Cossypha archeri,60,1,2,2511
461,Nectariniidae,Hedydipna collaris,35,2,1,2511
461,Malaconotidae,Laniarius poensis,21,5,1,2511
461,Cisticolidae,Oreolais ruwenzori,51,3,1,2511
461,Pycnonotidae,Pycnonotus barbatus,44,3,1,2511
462,Pycnonotidae,Eurillas latirostris,42,2,1,2545
462,Cisticolidae,Apalis porphyrolaema,46,3,1,2545
462,Locustellidae,Bradypterus cinnamomeus,47,3,1,2545
462,Acrocephalidae,Iduna similis,49,4,1,2545
462,Cisticolidae,Cisticola chubbi,50,1,2,2545
462,Cisticolidae,Oreolais ruwenzori,51,5,1,2545
462,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2545
462,Columbidae,Streptopelia semitorquata,9,4,1,2545
462,Musophagidae,Ruwenzorornis johnstoni,29,1,1,2545
463,Pycnonotidae,Eurillas latirostris,42,3,1,2561
463,Cisticolidae,Apalis porphyrolaema,46,4,1,2561
463,Trogonidae,Apaloderma narina,59,5,2,2561
463,Locustellidae,Bradypterus cinnamomeus,47,3,1,2561
463,Cisticolidae,Cisticola chubbi,50,3,2,2561
463,Muscicapidae,Cossypha archeri,60,2,2,2561
463,Malaconotidae,Laniarius poensis,21,3,1,2561
463,Phylloscopidae,Phylloscopus laetus,52,2,2,2561
463,Pycnonotidae,Pycnonotus barbatus,44,2,1,2561
463,Musophagidae,Ruwenzorornis johnstoni,29,4,1,2561
464,Pycnonotidae,Eurillas latirostris,42,3,2,2587
464,Trogonidae,Apaloderma narina,59,4,1,2587
464,Pycnonotidae,Andropadus nigriceps,43,2,1,2587
464,Locustellidae,Bradypterus cinnamomeus,47,2,1,2587
464,Acrocephalidae,Iduna similis,49,3,1,2587
464,Nectariniidae,Cinnyris regius,31,2,1,2587
464,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2587
464,Muscicapidae,Cossypha archeri,60,2,2,2587
464,Pycnonotidae,Pycnonotus barbatus,44,3,1,2587
465,Cisticolidae,Apalis porphyrolaema,46,3,1,2606
465,Locustellidae,Bradypterus cinnamomeus,47,3,1,2606
465,Acrocephalidae,Iduna similis,49,3,1,2606
465,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2606
465,Malaconotidae,Laniarius poensis,21,5,1,2606
465,Malaconotidae,Laniarius poensis,21,2,1,2606
465,Cisticolidae,Oreolais ruwenzori,51,5,1,2606
465,Musophagidae,Ruwenzorornis johnstoni,29,3,1,2606
466,Pycnonotidae,Eurillas latirostris,42,3,1,2623
466,Cisticolidae,Apalis porphyrolaema,46,4,1,2623
466,Acrocephalidae,Iduna similis,49,5,1,2623
466,Muscicapidae,Cossypha archeri,60,3,2,2623
466,Malaconotidae,Dryoscopus gambensis,18,3,1,2623
466,Malaconotidae,Laniarius poensis,21,5,1,2623
466,Zosteropidae,Zosterops senegalensis,63,3,2,2623
467,Pycnonotidae,Eurillas latirostris,42,1,2,2441
467,Pycnonotidae,Andropadus nigriceps,43,2,1,2441
467,Locustellidae,Bradypterus cinnamomeus,47,1,1,2441
467,Nectariniidae,Cinnyris stuhlmanni,32,1,1,2441
467,Cisticolidae,Cisticola chubbi,50,3,2,2441
467,Cuculidae,Cuculus solitarius,12,4,1,2441
467,Malaconotidae,Dryoscopus gambensis,18,4,1,2441
467,Malaconotidae,Laniarius poensis,21,5,1,2441
467,Columbidae,Streptopelia semitorquata,9,3,2,2441
468,Cisticolidae,Apalis porphyrolaema,46,3,1,2625
468,Columbidae,Columba arquatrix,7,3,1,2625
468,Muscicapidae,Cossypha archeri,60,3,2,2625
468,Malaconotidae,Laniarius poensis,21,5,1,2625
468,Cisticolidae,Oreolais ruwenzori,51,2,1,2625
468,Muscicapidae,Pogonocichla stellata,61,2,1,2625
468,Columbidae,Streptopelia semitorquata,9,3,1,2625
469,Pycnonotidae,Eurillas latirostris,42,3,1,2622
469,Cisticolidae,Apalis personata,45,3,2,2622
469,Cisticolidae,Apalis porphyrolaema,46,2,1,2622
469,Pycnonotidae,Andropadus nigriceps,43,4,1,2622
469,Locustellidae,Bradypterus cinnamomeus,47,3,1,2622
469,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2622
469,Cisticolidae,Cisticola chubbi,50,2,2,2622
469,Phylloscopidae,Phylloscopus laetus,52,2,1,2622
469,Pycnonotidae,Pycnonotus barbatus,44,2,1,2622
470,Cisticolidae,Apalis porphyrolaema,46,4,1,2677
470,Acrocephalidae,Iduna natalensis,48,3,1,2677
470,Acrocephalidae,Iduna similis,49,4,1,2677
470,Cisticolidae,Cisticola chubbi,50,3,2,2677
470,Malaconotidae,Laniarius poensis,21,2,1,2677
470,Cisticolidae,Oreolais ruwenzori,51,5,2,2677
470,Pycnonotidae,Pycnonotus barbatus,44,3,2,2677
471,Locustellidae,Bradypterus cinnamomeus,47,4,1,2611
471,Acrocephalidae,Iduna similis,49,3,1,2611
471,Cisticolidae,Cisticola chubbi,50,3,2,2611
471,Malaconotidae,Laniarius poensis,21,4,2,2611
471,Cisticolidae,Oreolais ruwenzori,51,3,1,2611
471,Musophagidae,Ruwenzorornis johnstoni,29,4,1,2611
472,Locustellidae,Bradypterus cinnamomeus,47,2,1,2608
472,Acrocephalidae,Iduna similis,49,3,1,2608
472,Nectariniidae,Cinnyris regius,31,1,2,2608
472,Cisticolidae,Cisticola chubbi,50,4,2,2608
472,Muscicapidae,Cossypha archeri,60,1,2,2608
472,Malaconotidae,Laniarius poensis,21,3,1,2608
472,Cisticolidae,Oreolais ruwenzori,51,5,1,2608
473,Pycnonotidae,Eurillas latirostris,42,3,1,2470
473,Cisticolidae,Apalis porphyrolaema,46,3,1,2470
473,Pycnonotidae,Andropadus nigriceps,43,2,1,2470
473,Acrocephalidae,Iduna natalensis,48,3,1,2470
473,Acrocephalidae,Iduna similis,49,3,1,2470
473,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2470
473,Muscicapidae,Cossypha archeri,60,3,2,2470
473,Cuculidae,Cuculus solitarius,12,5,1,2470
473,Pycnonotidae,Pycnonotus barbatus,44,1,1,2470
473,Fringillidae,Crithagra gularis,16,2,1,2470
473,Columbidae,Streptopelia semitorquata,9,2,1,2470
474,Pycnonotidae,Eurillas latirostris,42,3,2,2488
474,Acrocephalidae,Iduna similis,49,3,1,2488
474,Nectariniidae,Cinnyris regius,31,2,1,2488
474,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2488
474,Nectariniidae,Cinnyris venustus,33,2,1,2488
474,Musophagidae,Ruwenzorornis johnstoni,29,1,1,2488
474,Zosteropidae,Zosterops senegalensis,63,2,2,2488
475,Cuculidae,Chrysococcyx klaas,11,1,2,2389
475,Nectariniidae,Cinnyris venustus,33,1,1,2389
475,Fringillidae,Crithagra frontalis,15,1,2,2389
475,Fringillidae,Crithagra gularis,16,3,1,2389
475,Columbidae,Streptopelia semitorquata,9,3,1,2389
475,Zosteropidae,Zosterops senegalensis,63,1,10,2389
476,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2539
476,Cisticolidae,Cisticola chubbi,50,3,2,2539
476,Muscicapidae,Cossypha archeri,60,4,2,2539
476,Cisticolidae,Oreolais ruwenzori,51,4,1,2539
476,Phylloscopidae,Phylloscopus laetus,52,3,2,2539
476,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2539
476,Zosteropidae,Zosterops senegalensis,63,2,2,2539
477,Acrocephalidae,Iduna natalensis,48,2,1,2524
477,Acrocephalidae,Iduna similis,49,3,1,2524
477,Nectariniidae,Cinnyris regius,31,1,2,2524
477,Cisticolidae,Cisticola chubbi,50,1,2,2524
477,Muscicapidae,Cossypha archeri,60,2,2,2524
477,Cisticolidae,Oreolais ruwenzori,51,4,1,2524
477,Ploceidae,Ploceus alienus,39,1,1,2524
477,Muscicapidae,Pogonocichla stellata,61,1,1,2524
477,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2524
478,Platysteiridae,Batis diops,24,1,2,2590
478,Locustellidae,Bradypterus cinnamomeus,47,2,2,2590
478,Cisticolidae,Cisticola chubbi,50,1,2,2590
478,Muscicapidae,Cossypha archeri,60,1,2,2590
478,Malaconotidae,Laniarius poensis,21,4,1,2590
478,Cisticolidae,Oreolais ruwenzori,51,3,1,2590
478,Zosteropidae,Zosterops senegalensis,63,2,2,2590
479,Cisticolidae,Apalis porphyrolaema,46,4,1,2622
479,Pycnonotidae,Andropadus nigriceps,43,3,1,2622
479,Locustellidae,Bradypterus cinnamomeus,47,4,1,2622
479,Acrocephalidae,Iduna similis,49,3,1,2622
479,Cisticolidae,Cisticola chubbi,50,4,2,2622
479,Cisticolidae,Oreolais ruwenzori,51,3,1,2622
479,Sylviidae,Pseudoalcippe abyssinica,58,4,1,2622
480,Cisticolidae,Cisticola chubbi,50,2,2,2619
480,Malaconotidae,Laniarius poensis,21,5,1,2619
480,Malaconotidae,Laniarius poensis,21,2,2,2619
480,Fringillidae,Crithagra gularis,16,2,2,2619
481,Locustellidae,Bradypterus cinnamomeus,47,1,1,2623
481,Acrocephalidae,Iduna similis,49,5,1,2623
481,Malaconotidae,Laniarius poensis,21,3,1,2623
481,Cisticolidae,Oreolais ruwenzori,51,4,1,2623
482,Locustellidae,Bradypterus cinnamomeus,47,2,1,2420
482,Acrocephalidae,Iduna natalensis,48,3,1,2420
482,Acrocephalidae,Iduna similis,49,4,1,2420
482,Nectariniidae,Cinnyris stuhlmanni,32,2,2,2420
482,Cisticolidae,Cisticola chubbi,50,2,2,2420
482,Cisticolidae,Oreolais ruwenzori,51,3,1,2420
482,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2420
482,Pycnonotidae,Pycnonotus barbatus,44,4,1,2420
482,Fringillidae,Crithagra gularis,16,3,1,2420
482,Musophagidae,Ruwenzorornis johnstoni,29,5,1,2420
483,Locustellidae,Bradypterus cinnamomeus,47,3,2,2620
483,Acrocephalidae,Iduna similis,49,1,1,2620
483,Alcedinidae,Halcyon chelicuti,2,2,20,2620
483,Malaconotidae,Laniarius poensis,21,4,1,2620
483,Hirundinidae,Psalidoprocne pristoptera,17,2,10,2620
484,Cisticolidae,Apalis porphyrolaema,46,3,1,2627
484,Locustellidae,Bradypterus cinnamomeus,47,3,1,2627
484,Accipitridae,Buteo oreophilus,1,6,1,2627
484,Nectariniidae,Cinnyris regius,31,2,1,2627
484,Zosteropidae,Zosterops senegalensis,63,4,2,2627
485,Locustellidae,Bradypterus cinnamomeus,47,3,1,2640
485,Acrocephalidae,Iduna similis,49,5,2,2640
485,Cisticolidae,Cisticola chubbi,50,5,2,2640
485,Zosteropidae,Zosterops senegalensis,63,3,1,2640
486,Cisticolidae,Apalis porphyrolaema,46,4,1,2425
486,Pycnonotidae,Andropadus nigriceps,43,3,1,2425
486,Platysteiridae,Batis molitor,25,4,1,2425
486,Acrocephalidae,Iduna similis,49,3,1,2425
486,Nectariniidae,Cinnyris regius,31,1,2,2425
486,Malaconotidae,Laniarius poensis,21,4,1,2425
486,Cisticolidae,Oreolais ruwenzori,51,5,1,2425
486,Phylloscopidae,Phylloscopus laetus,52,2,2,2425
486,Lybiidae,Pogoniulus bilineatus,3,5,1,2425
486,Columbidae,Streptopelia semitorquata,9,6,2,2425
486,Zosteropidae,Zosterops senegalensis,63,3,1,2425
487,Cisticolidae,Apalis porphyrolaema,46,3,1,2497
487,Locustellidae,Bradypterus cinnamomeus,47,2,1,2497
487,Cisticolidae,Cisticola chubbi,50,3,2,2497
487,Muscicapidae,Cossypha archeri,60,3,3,2497
487,Cisticolidae,Oreolais ruwenzori,51,4,1,2497
487,Lybiidae,Pogoniulus bilineatus,3,5,1,2497
487,Sylviidae,Pseudoalcippe abyssinica,58,4,1,2497
488,Locustellidae,Bradypterus cinnamomeus,47,2,2,2526
488,Acrocephalidae,Iduna similis,49,1,2,2526
488,Cisticolidae,Cisticola chubbi,50,1,2,2526
488,Fringillidae,Crithagra gularis,16,1,1,2526
488,Columbidae,Streptopelia lugens,8,5,1,2526
489,Pycnonotidae,Eurillas latirostris,42,3,1,2729
489,Locustellidae,Bradypterus cinnamomeus,47,3,2,2729
489,Acrocephalidae,Iduna similis,49,3,1,2729
489,Muscicapidae,Cossypha archeri,60,3,1,2729
489,Malaconotidae,Laniarius poensis,21,4,2,2729
490,Locustellidae,Bradypterus cinnamomeus,47,3,1,2767
491,Locustellidae,Bradypterus cinnamomeus,47,3,2,2811
491,Cisticolidae,Cisticola chubbi,50,3,2,2811
491,Malaconotidae,Laniarius poensis,21,3,2,2811
491,Phylloscopidae,Phylloscopus laetus,52,2,1,2811
492,Malaconotidae,Laniarius poensis,21,4,1,2851
493,Locustellidae,Bradypterus cinnamomeus,47,3,2,2891
493,Malaconotidae,Laniarius poensis,21,3,1,2891
494,Locustellidae,Bradypterus cinnamomeus,47,3,2,2944
494,Malaconotidae,Laniarius poensis,21,3,1,2944
494,Malaconotidae,Telophorus dohertyi,22,4,1,2944
494,Musophagidae,Ruwenzorornis johnstoni,29,5,1,2944
495,Acrocephalidae,Iduna similis,49,2,1,2609
495,Cisticolidae,Cisticola chubbi,50,3,2,2609
495,Pellorneidae,Illadopsis pyrrhoptera,56,2,2,2609
495,Cisticolidae,Oreolais ruwenzori,51,2,1,2609
495,Phylloscopidae,Phylloscopus laetus,52,3,1,2609
496,Locustellidae,Bradypterus cinnamomeus,47,3,1,2989
496,Acrocephalidae,Iduna similis,49,3,1,2989
496,Malaconotidae,Laniarius poensis,21,2,1,2989
497,Locustellidae,Bradypterus cinnamomeus,47,2,1,3035
497,Acrocephalidae,Iduna similis,49,1,1,3035
497,Malaconotidae,Laniarius poensis,21,2,2,3035
498,Locustellidae,Bradypterus cinnamomeus,47,1,1,3087
498,Malaconotidae,Laniarius poensis,21,4,1,3087
499,Locustellidae,Bradypterus cinnamomeus,47,3,2,2642
499,Acrocephalidae,Iduna similis,49,3,1,2642
499,Cisticolidae,Cisticola chubbi,50,1,2,2642
499,Muscicapidae,Cossypha archeri,60,3,1,2642
499,Malaconotidae,Laniarius poensis,21,3,1,2642
499,Phylloscopidae,Phylloscopus laetus,52,3,1,2642
499,Pycnonotidae,Pycnonotus barbatus,44,4,1,2642
499,Fringillidae,Crithagra gularis,16,2,2,2642
499,Zosteropidae,Zosterops senegalensis,63,3,2,2642
500,Pycnonotidae,Eurillas latirostris,42,3,1,2707
500,Locustellidae,Bradypterus cinnamomeus,47,2,1,2707
500,Acrocephalidae,Iduna similis,49,2,1,2707
500,Muscicapidae,Cossypha archeri,60,3,1,2707
500,Malaconotidae,Telophorus dohertyi,22,4,1,2707
500,Phylloscopidae,Phylloscopus laetus,52,2,1,2707
501,Locustellidae,Bradypterus cinnamomeus,47,1,1,2742
501,Cisticolidae,Cisticola chubbi,50,3,2,2742
501,Muscicapidae,Cossypha archeri,60,3,2,2742
501,Pycnonotidae,Pycnonotus barbatus,44,2,1,2742
501,Fringillidae,Crithagra gularis,16,3,1,2742
502,Locustellidae,Bradypterus cinnamomeus,47,3,1,2904
502,Muscicapidae,Cossypha archeri,60,3,2,2904
502,Cisticolidae,Oreolais ruwenzori,51,4,1,2904
502,Phylloscopidae,Phylloscopus laetus,52,1,2,2904
502,Zosteropidae,Zosterops senegalensis,63,2,1,2904
503,Nectariniidae,Cinnyris stuhlmanni,32,3,2,2937
503,Cisticolidae,Cisticola chubbi,50,4,2,2937
503,Malaconotidae,Laniarius poensis,21,5,1,2937
503,Malaconotidae,Telophorus dohertyi,22,3,2,2937
503,Phylloscopidae,Phylloscopus laetus,52,2,2,2937
503,Columbidae,Streptopelia lugens,8,5,1,2937
503,Musophagidae,Ruwenzorornis johnstoni,29,4,1,2937
504,Cisticolidae,Apalis porphyrolaema,46,3,1,2982
504,Locustellidae,Bradypterus cinnamomeus,47,3,2,2982
504,Acrocephalidae,Iduna similis,49,3,1,2982
504,Nectariniidae,Cinnyris stuhlmanni,32,2,2,2982
504,Muscicapidae,Cossypha archeri,60,3,1,2982
504,Malaconotidae,Laniarius poensis,21,4,1,2982
504,Cisticolidae,Oreolais ruwenzori,51,5,1,2982
504,Musophagidae,Ruwenzorornis johnstoni,29,4,2,2982
505,Nectariniidae,Cinnyris stuhlmanni,32,1,1,3069
505,Cisticolidae,Cisticola chubbi,50,4,4,3069
505,Muscicapidae,Cossypha archeri,60,3,2,3069
505,Malaconotidae,Laniarius poensis,21,4,2,3069
505,Malaconotidae,Telophorus dohertyi,22,5,1,3069
505,Cisticolidae,Oreolais ruwenzori,51,5,1,3069
505,Sylviidae,Pseudoalcippe abyssinica,58,3,1,3069
505,Columbidae,Streptopelia lugens,8,5,1,3069
505,Musophagidae,Ruwenzorornis johnstoni,29,5,2,3069
506,Locustellidae,Bradypterus cinnamomeus,47,2,2,3174
506,Nectariniidae,Cinnyris stuhlmanni,32,1,2,3174
506,Muscicapidae,Cossypha archeri,60,3,2,3174
506,Malaconotidae,Laniarius poensis,21,4,1,3174
506,Cisticolidae,Oreolais ruwenzori,51,4,1,3174
506,Phylloscopidae,Phylloscopus umbrovirens,53,2,1,3174
506,Fringillidae,Crithagra gularis,16,2,1,3174
506,Musophagidae,Ruwenzorornis johnstoni,29,5,2,3174
507,Locustellidae,Bradypterus cinnamomeus,47,3,2,3266
507,Accipitridae,Buteo oreophilus,1,4,1,3266
507,Nectariniidae,Cinnyris stuhlmanni,32,1,1,3266
507,Muscicapidae,Cossypha archeri,60,3,2,3266
507,Malaconotidae,Laniarius poensis,21,4,1,3266
507,Phylloscopidae,Phylloscopus umbrovirens,53,2,1,3266
507,Musophagidae,Ruwenzorornis johnstoni,29,4,1,3266
508,Platysteiridae,Batis diops,24,3,1,2794
508,Locustellidae,Bradypterus cinnamomeus,47,2,2,2794
508,Cisticolidae,Cisticola chubbi,50,2,2,2794
508,Muscicapidae,Cossypha archeri,60,2,2,2794
508,Estrildidae,Estrilda kandti,14,1,2,2794
508,Phylloscopidae,Phylloscopus laetus,52,2,2,2794
509,Cisticolidae,Apalis porphyrolaema,46,3,1,3317
509,Locustellidae,Bradypterus cinnamomeus,47,1,1,3317
509,Locustellidae,Bradypterus cinnamomeus,47,3,2,3317
509,Muscicapidae,Cossypha archeri,60,3,2,3317
509,Malaconotidae,Laniarius poensis,21,3,1,3317
509,Nectariniidae,Nectarinia johnstoni,36,2,2,3317
509,Musophagidae,Ruwenzorornis johnstoni,29,5,1,3317
509,Zosteropidae,Zosterops senegalensis,63,2,2,3317
510,Locustellidae,Bradypterus cinnamomeus,47,3,2,3464
510,Muscicapidae,Cossypha archeri,60,2,2,3464
511,Acrocephalidae,Iduna similis,49,3,1,2794
511,Muscicapidae,Cossypha archeri,60,1,2,2794
512,Locustellidae,Bradypterus cinnamomeus,47,2,1,2859
512,Acrocephalidae,Iduna similis,49,2,1,2859
512,Malaconotidae,Laniarius poensis,21,3,1,2859
512,Cisticolidae,Oreolais ruwenzori,51,4,1,2859
512,Phylloscopidae,Phylloscopus laetus,52,1,1,2859
513,Cisticolidae,Apalis porphyrolaema,46,2,1,2773
513,Columbidae,Columba arquatrix,7,3,1,2773
513,Muscicapidae,Cossypha archeri,60,2,1,2773
513,Malaconotidae,Dryoscopus gambensis,18,2,1,2773
513,Malaconotidae,Laniarius poensis,21,4,1,2773
513,Cisticolidae,Oreolais ruwenzori,51,1,1,2773
513,Lybiidae,Pogoniulus bilineatus,3,4,1,2773
513,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2773
513,Musophagidae,Ruwenzorornis johnstoni,29,3,2,2773
514,Cisticolidae,Apalis personata,45,3,1,2815
514,Cisticolidae,Apalis porphyrolaema,46,3,2,2815
514,Locustellidae,Bradypterus cinnamomeus,47,2,1,2815
514,Muscicapidae,Cossypha archeri,60,3,1,2815
514,Malaconotidae,Dryoscopus gambensis,18,3,1,2815
514,Malaconotidae,Laniarius poensis,21,4,1,2815
514,Malaconotidae,Telophorus dohertyi,22,4,1,2815
514,Phylloscopidae,Phylloscopus laetus,52,3,1,2815
514,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2815
514,Musophagidae,Ruwenzorornis johnstoni,29,3,1,2815
515,Cisticolidae,Apalis personata,45,3,1,2953
515,Cisticolidae,Apalis porphyrolaema,46,3,1,2953
515,Locustellidae,Bradypterus cinnamomeus,47,3,1,2953
515,Phylloscopidae,Phylloscopus laetus,52,2,1,2953
515,Phylloscopidae,Phylloscopus umbrovirens,53,3,1,2953
516,Locustellidae,Bradypterus cinnamomeus,47,3,1,3110
516,Acrocephalidae,Iduna similis,49,3,1,3110
516,Nectariniidae,Cinnyris stuhlmanni,32,2,1,3110
516,Muscicapidae,Cossypha archeri,60,2,1,3110
516,Nectariniidae,Cyanomitra alinae,34,2,1,3110
516,Malaconotidae,Telophorus dohertyi,22,3,1,3110
517,Locustellidae,Bradypterus cinnamomeus,47,3,1,3209
517,Nectariniidae,Cinnyris stuhlmanni,32,3,1,3209
517,Muscicapidae,Cossypha archeri,60,3,1,3209
517,Musophagidae,Ruwenzorornis johnstoni,29,3,1,3209
518,Nectariniidae,Cinnyris stuhlmanni,32,2,1,3415
